spanish_src,english_ref,model_output,input_ppl,hit_max_tokens,spanish_tokens,english_ref_tokens,output_tokens,spanish_chars,english_ref_chars,output_chars,spanish_fertility,english_ref_fertility,output_fertility,is_empty,is_repetitive,has_spanish_leak,length_ratio,is_too_short,is_too_long
Fotografía cortesía de McLan Mkuni en la página del grupo Bemba vs Nyanja: Miponto Sha Ci Mbuya. ,Picture courtesy of McLan Mkuni on the Bemba vs Nyanja: Miponto Sha Ci Mbuya group page. ,Fotography courtesy of McLan Mkuni in the group Bemba vs Nyanja: Miponto Sha Ci Mbuya.,148.0,True,39,30,30,80,73,72,0.4875,0.410958904109589,0.4166666666666667,False,False,False,1.0,False,False
"El otro era del profesor Eduardo Jordão de la Universidad Federal de Rio de Janeiro, sobre el uso de UASB junto con algún tipo de tratamiento secundario en ciudades brasileñas de 20.000 a 1.500.000 habitantes. Sin embargo, apenas se mencionan los costos o la efectividad, y no se habla de los estanques anaeróbicos de tasa alta. ","The other was by Professor Eduardo Jordão (Federal University of Rio de Janeiro) on the use in Brazil of UASBs + some form of secondary treatment serving populations of 20,000−1,500,000 – but little mention of costs or cost-effectiveness, and no mention of high-rate anaerobic ponds. ","The other era of the professor Eduardo Jordão de la University of Rio de Janeiro, about the use of UASB together with some kind of secondary treatment in Brazilian cities of 20,000 to 1,500,000 inhabitants. However, only are mentioned the costs or the effectiveness, and not the anaerobic thermal baths of high-tensile strength.",19.75,True,102,68,73,273,239,276,0.37362637362637363,0.28451882845188287,0.2644927536231884,False,False,False,1.0735294117647058,False,False
La decisión del Gobierno de acabar con las subvenciones a los combustibles se recoge en este artículo de Sanusi : ,The position of the government in ending the fuel subsidy was articulated in this article by Sanusi: ,The decision of the Government to end subsidies to the fuels is contained in this article of Sanusi :,24.25,True,32,21,20,94,84,83,0.3404255319148936,0.25,0.24096385542168675,False,False,False,0.9523809523809523,False,False
"Para un hombre que propugnaba una moral alta y un hombre que parecía tener una integridad sólida e impecable; para un político que surgió de una espada de rectitud y que persiguió la corrupción oficial y la inconducta con ganas, Eliot Spitzer no solamente ha caído, sino que ha hecho un tonto de él mismo. ","For a man who espoused high morals and a man who seemed to have a solid and impeccable integrity; for a politician who rose on a sword of righteousness and who went after official corruption and malfeasance with a vengeance, Eliot Spitzer has not only fallen, but made a big fool of himself. ","For a man who propugnated a high moral and a man who seemed to have a solid integrity and a sound mind; for a politician who emerged from a sword of rectitude and who pursued corruption with gusto; Eliot Spitzer has not only fallen, but he has made a fool of himself.",28.375,True,92,65,62,251,239,216,0.3665338645418327,0.2719665271966527,0.28703703703703703,False,False,False,0.9538461538461539,False,False
"Además, publicó una profética advertencia escrita por Lindsay Hilsum, la única corresponsal extranjera que estuvo en Ruanda en ese momento. ","Furthermore, he posted a prescient warning written by Lindsay Hilsum , the only foreign correspondent that was in Rwanda at the time. ",,27.5,True,42,29,0,120,112,0,0.35,0.25892857142857145,0.0,True,False,False,0.0,True,False
“Esto significa que deberé depender de asistencia externa y que probablemente deberé vivir en carpas pues nuestros hogares han sido dañados y son inhabitables”. ,“This means that we will be reliant on external aid and will probably have to live in tents as our homes have been damaged and are uninhabitable.” ,“This means that I will have to depend on external assistance and that I probably will live in a cage because our homes have been damaged and are not inhabitable”.,37.5,True,46,34,33,137,120,134,0.3357664233576642,0.2833333333333333,0.2462686567164179,False,False,False,0.9705882352941176,False,False
"Las fuentes confirmarán tan pronto como terminen la investigación, y si tales pruebas son viables, serán presentadas al público. ","Sources will confirm as soon as the investigation process has ended, and if such proof is viable, it will be presented to the public. ","The sources will confirm as soon as they finish the investigation, and if such tests are valid, they will be presented to the public.",25.0,True,35,28,27,110,110,110,0.3181818181818182,0.2545454545454545,0.24545454545454545,False,False,False,0.9642857142857143,False,False
"Y estos equipos chequearán mi salud, me curarán ¡y me mantendrán vivo si algo pasa! ","And this equipment is going to check my health, make me well and keep me alive if something happens! ","These teams will check my health, and I will be kept alive if something happens!",56.25,True,30,22,17,69,82,66,0.43478260869565216,0.2682926829268293,0.25757575757575757,False,False,False,0.7727272727272727,False,False
"Rantings by MM sugiere sarcásticamente ""abrir un spa de apaleo"" ",Rantings by MM sarcastically suggest the opening of ‘caning spas’ ,,588.0,True,22,18,0,54,56,0,0.4074074074074074,0.32142857142857145,0.0,True,False,False,0.0,True,False
"Hemos tenido todo tipo de mala suerte previa al evento – el colapso del crédito mundial, las muertes en la Confed Cup, intriga política, mala prensa e incluso un volcán explotando en Islandia, que causó el cierre del espacio aereo europeo (algo que ni Bin Laden ni Hitler podrían haber logrado!!) ","We have had all sorts of really bad luck leading up to the event - the global credit crunch, the shooting at the Confed Cup, political intrigue, bad press, and even a volcano exploding in Iceland causing the European airspace to be closed down (something that neither Bin Laden or Hitler could pull off!!) ","We have had a lot of bad luck prior to the event – the collapse of the world currency, the deaths in the Confed Cup, intrigue political, bad press and even a volcano exploding in Iceland, which caused the closure of the European airspace (something that neither Bin Laden nor Hitler could have managed!!)",26.625,True,95,65,64,246,252,251,0.3861788617886179,0.25793650793650796,0.2549800796812749,False,False,False,0.9846153846153847,False,False
Nuestro objetivo es traducir nuestros resultados a tantos idiomas como sea posible. ,We aim to translate our findings into as many languages as possible. ,Our goal is to translate our results to as many languages as possible.,10.9375,True,24,14,14,72,57,58,0.3333333333333333,0.24561403508771928,0.2413793103448276,False,False,False,1.0,False,False
El blogger desea que las señales de tránsito actuales y los vehículos que cumplen con las normas pudieran ser un cambio permanente en el caótico sistema de tránsito y que pudieran cambiar la perspectiva de la gente con respecto a respetar las señales de tránsito. ,The blogger wishes if the working traffic signals and vehicles abiding by the rules could be a permanent change to the chaotic traffic system and it could change people’s mindset towards following street signals. ,The blogger wants that current traffic signs and vehicles that comply with the current traffic rules could be a permanent change in the chaotic traffic system and that could change the perspective of people with respect to respecting traffic signals.,10.75,True,79,39,41,219,179,211,0.3607305936073059,0.21787709497206703,0.1943127962085308,False,False,False,1.0512820512820513,False,False
"Este hombre es un descarado, la economía no está en buenas condiciones por la falta de gestión de este gobierno. ","the man is shameless,the economy is hanging due 2 lack of direction by this govt ","The man is a cruel, the economy is not in good shape because of the lack of management of this government.",18.875,True,34,20,23,93,66,86,0.3655913978494624,0.30303030303030304,0.26744186046511625,False,False,False,1.15,False,False
"“En Brunéi, el mes de ayuno se conmemora por lo general con más donaciones como donación de efectivo (más a crédito, en verdad) para los huérfanos a través de mensajes de texto. ","“In Brunei, the fasting month is usually mark with more donations like donating cash (more to credit actually) via SMS for the orphans. ","“In Brunéi, the month of fasting is celebrated by more donations as donation of cash (more to credit, in truth) to the poor through text messages.",37.0,True,58,34,34,146,113,121,0.3972602739726027,0.3008849557522124,0.2809917355371901,False,False,True,1.0,False,False
El Primer Ministro nepalí Madhav Kumar Nepal anunció el 30 de junio su dimisión en un discurso televisado en directo. ,Nepali Prime Minister Madhav Kumar Nepal announced his resignation yesterday in a live televised speech. ,"The First Nepalese Prime Minister Madhav Kumar Nepal announced his resignation on June 30, 2018.",43.25,True,35,21,20,98,90,82,0.35714285714285715,0.23333333333333334,0.24390243902439024,False,False,False,0.9523809523809523,False,False
E. G: Los miembros que viajaron hacia Costa Rica. ,E.G.: The members who travelled to Costa Rica. ,The members who traveled to Costa Rica.,70.0,True,17,13,8,41,39,33,0.4146341463414634,0.3333333333333333,0.24242424242424243,False,False,False,0.6153846153846154,False,False
"Actualización Siria: Hoy temprano las fuerzas de seguridad sirias detuvieron a la activista de derechos humanos Suheir Atassi después de su entrevista con Aljazeera, 15 de marzo ",#Syria Update: Earlier today Syrian security detained famed human rights activist Suheir Atasi after her interview with #Aljazeera #March15 ,"Actualization Siria: Today, the security forces of the Syrian Arab Republic detained the human rights activist Suheir Atassi after her interview with Aljazeera, 15 March.",20.75,True,56,32,39,151,121,146,0.3708609271523179,0.2644628099173554,0.2671232876712329,False,False,True,1.21875,False,False
